id,title,created_date,updated_date,comments_count,html_url
95007121,"rename all variables called &quot;json&quot; to something else, if they're not strings",2015-07-14T18:26:34Z,2015-07-14T18:26:34Z,0,https://github.com/mozilla/webmaker-core/issues/157
95007082,"clean up a bit of the confusion around element.jsx",2015-07-14T18:26:23Z,2015-07-14T18:26:23Z,0,https://github.com/mozilla/webmaker-core/issues/156
95007047,"Move Link element helper button",2015-07-14T18:26:11Z,2015-07-14T18:26:12Z,0,https://github.com/mozilla/webmaker-core/issues/155
95007013,"npm is a devDependency",2015-07-14T18:26:00Z,2015-07-14T18:26:00Z,0,https://github.com/mozilla/webmaker-core/issues/154
95006929,"Textbox to view/edit project by ID (for debugging)",2015-07-14T18:25:38Z,2015-07-14T18:25:38Z,0,https://github.com/mozilla/webmaker-core/issues/152
95006893,"Ergonomics – Add browser polyfill for getRouteData binding",2015-07-14T18:25:27Z,2015-07-14T18:25:27Z,0,https://github.com/mozilla/webmaker-core/issues/151
95006865,"Element disappears when pinch zoomed quickly",2015-07-14T18:25:15Z,2015-07-14T18:25:15Z,0,https://github.com/mozilla/webmaker-core/issues/150
95006764,"Very short tap on element shouldn't move it",2015-07-14T18:24:41Z,2015-07-14T18:24:41Z,0,https://github.com/mozilla/webmaker-core/issues/147
95006733,"Elements are hard to position and rotate",2015-07-14T18:24:30Z,2015-07-14T18:24:30Z,0,https://github.com/mozilla/webmaker-core/issues/146
95006702,"Possible to end up in Play mode with a higher than max zoom level",2015-07-14T18:24:19Z,2015-07-14T18:24:19Z,0,https://github.com/mozilla/webmaker-core/issues/145
95006677,"Double tapping an unselected page creates a strange effect",2015-07-14T18:24:08Z,2015-07-14T18:24:08Z,0,https://github.com/mozilla/webmaker-core/issues/144
95006643,"Project / Play - Inconsistent zoom controls are confusing",2015-07-14T18:23:57Z,2015-08-03T16:36:09Z,0,https://github.com/mozilla/webmaker-core/issues/143
95006607,"Button height changes when the label is blank",2015-07-14T18:23:45Z,2015-07-14T18:23:45Z,0,https://github.com/mozilla/webmaker-core/issues/142
95006577,"Map view shifts after returning to it from the Project Settings view",2015-07-14T18:23:34Z,2015-07-14T18:23:34Z,0,https://github.com/mozilla/webmaker-core/issues/141
95006541,"Map view moves in unexpected way after deleting a page",2015-07-14T18:23:23Z,2015-07-14T18:23:23Z,0,https://github.com/mozilla/webmaker-core/issues/140
95006509,"Fun glitch on Add Element view",2015-07-14T18:23:12Z,2015-07-14T18:23:12Z,0,https://github.com/mozilla/webmaker-core/issues/139
95006474,"Page - Change title when adding a new element",2015-07-14T18:23:00Z,2015-07-14T18:23:00Z,0,https://github.com/mozilla/webmaker-core/issues/138
95006446,"Page - Margin inconsistent across device aspect ratios",2015-07-14T18:22:49Z,2015-07-14T18:22:49Z,0,https://github.com/mozilla/webmaker-core/issues/137
95006387,"Deleting elements and pages is too slow and feels broken",2015-07-14T18:22:26Z,2015-07-14T18:22:27Z,0,https://github.com/mozilla/webmaker-core/issues/135
95006355,"Pan animation after adding a new page isn't smooth",2015-07-14T18:22:15Z,2015-07-14T18:22:15Z,0,https://github.com/mozilla/webmaker-core/issues/134
95006315,"Refactor api to handle errors and loading states",2015-07-14T18:22:04Z,2015-07-14T22:12:23Z,0,https://github.com/mozilla/webmaker-core/issues/133
95006294,"Strange glitchy flash when starting and finishing editing text",2015-07-14T18:21:53Z,2015-07-14T18:21:53Z,0,https://github.com/mozilla/webmaker-core/issues/132
95006272,"There is a flash of black screen when going back to the Page Editor from the Edit Element view",2015-07-14T18:21:42Z,2015-07-14T18:21:42Z,0,https://github.com/mozilla/webmaker-core/issues/131
95006219,"Adding a page takes a very long time",2015-07-14T18:21:19Z,2015-07-14T18:21:19Z,0,https://github.com/mozilla/webmaker-core/issues/129
95006180,"Create Project button is too picky about what kinds of taps it likes",2015-07-14T18:21:08Z,2015-07-14T18:21:08Z,0,https://github.com/mozilla/webmaker-core/issues/128
95006061,"Move checkbox into navbar",2015-07-14T18:20:23Z,2015-11-13T20:17:51Z,0,https://github.com/mozilla/webmaker-core/issues/124
95005974,"Pictures get resized automatically ",2015-07-14T18:20:00Z,2015-07-14T18:20:00Z,0,https://github.com/mozilla/webmaker-core/issues/122
95005940,"Deleting - Make it possible to select multiple pages for deletion ",2015-07-14T18:19:49Z,2015-07-14T18:19:49Z,0,https://github.com/mozilla/webmaker-core/issues/121
95005902,"investigate what the best follow-up is for &quot;auto select an element when you delete one&quot;",2015-07-14T18:19:38Z,2015-07-14T18:19:38Z,0,https://github.com/mozilla/webmaker-core/issues/120
95005874,"Deleting a tile is too easy and painful without undo",2015-07-14T18:19:26Z,2015-08-03T16:36:09Z,0,https://github.com/mozilla/webmaker-core/issues/119
95005843,"Identify additional opportunities for interface sounds",2015-07-14T18:19:15Z,2015-07-14T18:19:15Z,0,https://github.com/mozilla/webmaker-core/issues/118
95005809,"Too few color options",2015-07-14T18:19:04Z,2015-07-14T18:19:04Z,0,https://github.com/mozilla/webmaker-core/issues/117
95005773,"Remove &quot;Done&quot; button from Text Element editing flow",2015-07-14T18:18:53Z,2015-07-14T18:18:53Z,0,https://github.com/mozilla/webmaker-core/issues/116
95005733,"Add animations or touch states to button UI elements in Page Editor",2015-07-14T18:18:41Z,2015-07-14T18:18:41Z,0,https://github.com/mozilla/webmaker-core/issues/115
95005704,"Padding below Button Element when it is selected is too large",2015-07-14T18:18:30Z,2015-07-14T18:18:30Z,0,https://github.com/mozilla/webmaker-core/issues/114
95005676,"Android keyboard blends into app UI when editing the Text Element",2015-07-14T18:18:18Z,2015-11-13T20:18:12Z,0,https://github.com/mozilla/webmaker-core/issues/113
95005608,"Security Review",2015-07-14T18:17:54Z,2015-09-30T19:44:34Z,3,https://github.com/mozilla/webmaker-core/issues/111
95005576,"Pages become slightly smaller when they get the selected border",2015-07-14T18:17:43Z,2015-07-14T18:17:43Z,0,https://github.com/mozilla/webmaker-core/issues/110
95005557,"Implement multi-line text editor",2015-07-14T18:17:32Z,2015-07-14T18:17:32Z,0,https://github.com/mozilla/webmaker-core/issues/109
95005515,"Run usertesting.com tests on creating experience",2015-07-14T18:17:21Z,2015-08-27T20:17:57Z,0,https://github.com/mozilla/webmaker-core/issues/108
95005474,"Allow navigating between pages in Page Editor by swiping and show adjacent page edges.",2015-07-14T18:17:10Z,2015-07-14T18:17:10Z,0,https://github.com/mozilla/webmaker-core/issues/107
95005440,"Add some kind of indicator for images with 0 opacity in the Page Editor view to make them easier to select. ",2015-07-14T18:16:59Z,2015-07-14T18:16:59Z,0,https://github.com/mozilla/webmaker-core/issues/106
95005415,"Release Delete while holding element position glitch",2015-07-14T18:16:48Z,2015-07-14T18:16:48Z,0,https://github.com/mozilla/webmaker-core/issues/105
95005384,"Tapping the Page Editor header while dragging an element &quot;freezes&quot; the element",2015-07-14T18:16:36Z,2015-07-14T18:16:37Z,0,https://github.com/mozilla/webmaker-core/issues/104
95005335,"flick-swiping in the project view swipes and then does an odd little slow-repositioning",2015-07-14T18:16:25Z,2015-07-14T18:16:25Z,0,https://github.com/mozilla/webmaker-core/issues/103
95005296,"Consider 'Projects' as label for 'Make' tab",2015-07-14T18:16:14Z,2015-07-14T18:16:14Z,0,https://github.com/mozilla/webmaker-core/issues/102
95005265,"Increase maximum border thickness.",2015-07-14T18:16:03Z,2015-07-14T18:16:03Z,0,https://github.com/mozilla/webmaker-core/issues/101
95005243,"&quot;make&quot; view &quot;create a project&quot; button is the wrong color",2015-07-14T18:15:52Z,2015-07-14T18:15:52Z,0,https://github.com/mozilla/webmaker-core/issues/100
95005222,"Padding around a selected element is uneven.",2015-07-14T18:15:41Z,2015-07-14T18:15:41Z,0,https://github.com/mozilla/webmaker-core/issues/99
95005193,"Range - Tapping label causes slider to move",2015-07-14T18:15:29Z,2015-07-14T18:15:29Z,0,https://github.com/mozilla/webmaker-core/issues/98
95005155,"Color tinker mode icon is too close to the other color options.",2015-07-14T18:15:18Z,2015-07-14T18:15:18Z,0,https://github.com/mozilla/webmaker-core/issues/97
95005111,"Add animation to newly added tiles and newly generated plus tiles.",2015-07-14T18:15:07Z,2015-07-14T18:15:07Z,0,https://github.com/mozilla/webmaker-core/issues/96
95005084,"Add a &quot;maxed out zoom animation&quot; to indicate max zoom has been reached.",2015-07-14T18:14:55Z,2015-07-14T18:14:55Z,0,https://github.com/mozilla/webmaker-core/issues/95
95005056,"In map view, I'm able to pan really far away from the project pages and get lost.",2015-07-14T18:14:44Z,2015-07-14T18:14:44Z,0,https://github.com/mozilla/webmaker-core/issues/94
95005028,"Page Editor always starts with one of the elements on the Page selected, but shouldn't",2015-07-14T18:14:33Z,2015-07-14T18:14:33Z,0,https://github.com/mozilla/webmaker-core/issues/93
95004989,"Transparency slider values have different number of digits after the decimal, causing little jumps",2015-07-14T18:14:22Z,2015-07-14T18:14:22Z,0,https://github.com/mozilla/webmaker-core/issues/92
95004952,"When an element is very large, there's no way to tell that it is selected.",2015-07-14T18:14:11Z,2015-07-14T18:14:11Z,0,https://github.com/mozilla/webmaker-core/issues/91
95004918,"Smooth out page loading visuals when opening image heavy pages in the Page Editor",2015-07-14T18:13:59Z,2015-07-14T18:13:59Z,0,https://github.com/mozilla/webmaker-core/issues/90
95004886,"Build swipe between pages",2015-07-14T18:13:48Z,2015-07-14T18:13:48Z,0,https://github.com/mozilla/webmaker-core/issues/89
95004847,"Hard to tell when you've added the same element twice, since they appear right on top of one another",2015-07-14T18:13:37Z,2015-07-14T18:13:37Z,0,https://github.com/mozilla/webmaker-core/issues/88
95004823,"Text Element is pixelated / blurry when scaled to very large sizes",2015-07-14T18:13:26Z,2015-07-14T18:13:26Z,0,https://github.com/mozilla/webmaker-core/issues/87
95004790,"Poor range slider performance in Edit Element view",2015-07-14T18:13:14Z,2015-07-14T18:13:15Z,0,https://github.com/mozilla/webmaker-core/issues/86
95004759,"Element Edit preview should show the element in the context of the page, not just against the page background color",2015-07-14T18:13:03Z,2015-07-14T18:13:03Z,0,https://github.com/mozilla/webmaker-core/issues/85
95004727,"Element preview doesn't show the transformations applied to an element",2015-07-14T18:12:52Z,2015-07-14T18:12:52Z,0,https://github.com/mozilla/webmaker-core/issues/84
95004701,"When deleting a page, map view should auto-select an adjacent page",2015-07-14T18:12:41Z,2015-07-14T18:12:41Z,0,https://github.com/mozilla/webmaker-core/issues/83
95004665,"When deleting a page that isn't in view, pan there first, then delete it",2015-07-14T18:12:29Z,2015-07-14T18:12:29Z,0,https://github.com/mozilla/webmaker-core/issues/82
95004639,"Map view title bar doesn't show the project title",2015-07-14T18:12:18Z,2015-07-14T18:12:18Z,0,https://github.com/mozilla/webmaker-core/issues/81
95004605,"Don't scale the element border along with the element",2015-07-14T18:12:07Z,2015-07-14T18:12:07Z,0,https://github.com/mozilla/webmaker-core/issues/80
95004575,"Text style (bold, italics, underline) segmented control feels wrong",2015-07-14T18:11:56Z,2015-07-14T18:11:56Z,0,https://github.com/mozilla/webmaker-core/issues/79
95004549,"Tinker mode title says just &quot;Options&quot;",2015-07-14T18:11:45Z,2015-11-02T18:46:35Z,1,https://github.com/mozilla/webmaker-core/issues/78
95004524,"Element updates 'jarringly' when returning from the Edit Element view to the Page Editor view",2015-07-14T18:11:33Z,2015-07-14T18:11:34Z,0,https://github.com/mozilla/webmaker-core/issues/77
95004488,"Element - Keep preview fixed to top of view",2015-07-14T18:11:22Z,2015-07-14T18:11:22Z,0,https://github.com/mozilla/webmaker-core/issues/76
95004459,"Implement font-family dropdown",2015-07-14T18:11:10Z,2015-07-14T18:11:11Z,0,https://github.com/mozilla/webmaker-core/issues/75
95004430,"When text size is set to 10px, the value becomes gray",2015-07-14T18:10:59Z,2015-07-14T18:10:59Z,0,https://github.com/mozilla/webmaker-core/issues/74
95004398,"Element Edit page doesn't include the element name in the title",2015-07-14T18:10:48Z,2015-07-14T18:10:48Z,0,https://github.com/mozilla/webmaker-core/issues/73
95004357,"Inconsistent two-finger pan behavior between map and element",2015-07-14T18:10:37Z,2015-07-14T18:10:37Z,0,https://github.com/mozilla/webmaker-core/issues/72
95004314,"Image element is not cropped by the page boundaries in the Page Editor",2015-07-14T18:10:26Z,2015-07-21T19:01:07Z,0,https://github.com/mozilla/webmaker-core/issues/71
95004279,"Create a Project button doesn't work when long-pressed",2015-07-14T18:10:14Z,2015-07-14T18:10:15Z,0,https://github.com/mozilla/webmaker-core/issues/70
95004247,"Add height to discover view items while images are loading",2015-07-14T18:10:03Z,2015-07-14T18:10:03Z,0,https://github.com/mozilla/webmaker-core/issues/69
95004225,"Build color picker for tinker mode",2015-07-14T18:09:52Z,2015-07-14T18:09:52Z,0,https://github.com/mozilla/webmaker-core/issues/68
95004193,"Add true preview to Element editor",2015-07-14T18:09:41Z,2015-07-14T18:09:41Z,0,https://github.com/mozilla/webmaker-core/issues/67
95004167,"UX for Editing Text",2015-07-14T18:09:29Z,2015-07-14T18:09:29Z,0,https://github.com/mozilla/webmaker-core/issues/66
95004123,"Implement Page view &quot;zoom out&quot; UI",2015-07-14T18:09:18Z,2015-07-14T18:09:18Z,0,https://github.com/mozilla/webmaker-core/issues/65
95004074,"UX - Page background image",2015-07-14T18:09:07Z,2015-07-14T18:09:07Z,0,https://github.com/mozilla/webmaker-core/issues/64
95004032,"UI for Page Background Color",2015-07-14T18:08:55Z,2015-09-30T19:44:34Z,10,https://github.com/mozilla/webmaker-core/issues/63
95003988,"Map pan animation jumps when adding a new page",2015-07-14T18:08:44Z,2015-07-14T18:08:44Z,0,https://github.com/mozilla/webmaker-core/issues/62
95003957,"Map jumps after specific scale & pan actions",2015-07-14T18:08:33Z,2015-07-14T18:08:33Z,0,https://github.com/mozilla/webmaker-core/issues/61
95003901,"Provide helpful validation on Link URLs",2015-07-14T18:08:10Z,2015-07-14T18:08:10Z,0,https://github.com/mozilla/webmaker-core/issues/59
95003848,"Implement &quot;Assets Uploading&quot; indicator in Project & Discover views",2015-07-14T18:07:48Z,2015-07-14T18:07:48Z,0,https://github.com/mozilla/webmaker-core/issues/57
95003819,"Implement animation for loading a project in Project Editor & Play views",2015-07-14T18:07:36Z,2015-07-14T18:07:36Z,0,https://github.com/mozilla/webmaker-core/issues/56
95003749,"Implement Link destination to another project",2015-07-14T18:07:13Z,2015-08-03T16:35:10Z,0,https://github.com/mozilla/webmaker-core/issues/54
95003670,"Transition to from /map to /project (page editor)",2015-07-14T18:06:50Z,2015-07-14T18:06:50Z,0,https://github.com/mozilla/webmaker-core/issues/52
95003630,"Swiping to adjacent pages in page editor view",2015-07-14T18:06:39Z,2015-07-14T18:06:39Z,0,https://github.com/mozilla/webmaker-core/issues/51
95003602,"Adding a custom colour to colour group",2015-07-14T18:06:28Z,2015-07-14T18:06:28Z,0,https://github.com/mozilla/webmaker-core/issues/50
95003571,"Text and element selection border get blurry when element is scaled to large size",2015-07-14T18:06:17Z,2015-07-14T18:06:17Z,0,https://github.com/mozilla/webmaker-core/issues/49
95003535,"Animation - Move to center and zooming animations are little too slow",2015-07-14T18:06:05Z,2015-07-14T18:06:05Z,0,https://github.com/mozilla/webmaker-core/issues/48
95003508,"UX - Undo actions",2015-07-14T18:05:54Z,2015-07-14T18:05:54Z,0,https://github.com/mozilla/webmaker-core/issues/47
95003477,"Android - Update header navigation activity control styles to match spec",2015-07-14T18:05:43Z,2015-09-30T19:42:04Z,2,https://github.com/mozilla/webmaker-core/issues/46
95003450,"Make ColorSpectrum component functional",2015-07-14T18:05:32Z,2015-07-14T18:05:32Z,0,https://github.com/mozilla/webmaker-core/issues/45
95003417,"Work on active states for buttons and controls",2015-07-14T18:05:20Z,2015-07-14T18:05:21Z,0,https://github.com/mozilla/webmaker-core/issues/44
95003339,"Add icon component",2015-07-14T18:04:58Z,2015-07-14T18:04:58Z,0,https://github.com/mozilla/webmaker-core/issues/42
95003295,"Implement community MGMT tools",2015-07-14T18:04:47Z,2015-11-16T22:14:52Z,0,https://github.com/mozilla/webmaker-core/issues/41
95003164,"Build mvp profile ",2015-07-14T18:04:13Z,2015-07-14T18:04:13Z,0,https://github.com/mozilla/webmaker-core/issues/38
95003119,"Implement Android back button to UX spec",2015-07-14T18:04:01Z,2015-09-30T19:42:04Z,2,https://github.com/mozilla/webmaker-core/issues/37
95003083,"Implement - Choose page background color",2015-07-14T18:03:50Z,2015-08-03T16:29:21Z,0,https://github.com/mozilla/webmaker-core/issues/36
95003032,"UX for Profile",2015-07-14T18:03:38Z,2015-07-14T18:03:39Z,0,https://github.com/mozilla/webmaker-core/issues/35
95002968,"FTU - first time use experience",2015-07-14T18:03:15Z,2015-08-27T20:50:06Z,10,https://github.com/mozilla/webmaker-core/issues/33
95002894,"Contributor feedback: Stefan",2015-07-14T18:02:53Z,2015-07-14T18:02:53Z,0,https://github.com/mozilla/webmaker-core/issues/31
95002861,"Would be really nice to have an image cropping function",2015-07-14T18:02:41Z,2015-07-14T18:02:42Z,0,https://github.com/mozilla/webmaker-core/issues/30
95002829,"Build a notification system",2015-07-14T18:02:30Z,2015-07-14T18:02:30Z,0,https://github.com/mozilla/webmaker-core/issues/29
95002784,"Accessibility",2015-07-14T18:02:19Z,2015-07-14T18:02:19Z,0,https://github.com/mozilla/webmaker-core/issues/28
95002743,"RTL",2015-07-14T18:02:08Z,2015-07-14T18:02:08Z,0,https://github.com/mozilla/webmaker-core/issues/27
95002708,"In the brick editor, showing the hex value of the color is odd/confusing to a a likely user",2015-07-14T18:01:57Z,2015-07-14T18:01:57Z,0,https://github.com/mozilla/webmaker-core/issues/26
95002689,"in the brick editor the word px is jargon",2015-07-14T18:01:46Z,2015-07-14T18:01:46Z,0,https://github.com/mozilla/webmaker-core/issues/25
95001934,"Publishing requires connectivity",2015-07-14T17:57:39Z,2015-07-14T17:57:39Z,0,https://github.com/mozilla/webmaker-core/issues/24
94992740,"Service Degradation Plan",2015-07-14T17:08:09Z,2015-11-16T22:04:34Z,0,https://github.com/mozilla/webmaker-core/issues/22
92757651," Ability to link to new page",2015-07-02T23:34:26Z,2015-08-11T16:57:31Z,8,https://github.com/mozilla/webmaker-core/issues/12
92509142,"Add docs",2015-07-01T23:40:09Z,2015-07-01T23:40:32Z,1,https://github.com/mozilla/webmaker-core/issues/5
